"","Represented.Test.Veh.Make","Model","Vehicle.Type","HorsePower","Cylinders","Tested.Transmission.Type.Code","Tested.Transmission.Type","Gears","Drive.System.Code","Weight","AxleRatio","Test.Procedure.Cd","Test.Procedure.Description","Test.Fuel.Type.Cd","Test.Fuel.Type.Description","FuelEcon"
"793","Porsche","Cayenne","Both",300,"6","SA","Semi-Automatic","8","A",5000,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",22.8
"794","Porsche","Cayenne GTS","Truck",440,"6","SA","Semi-Automatic","8","A",5500,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.2
"795","Porsche","Cayenne Platinum","Truck",300,"6","SA","Semi-Automatic","8","R",5250,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.6
"796","Porsche","Cayenne S","Truck",420,"6","SA","Semi-Automatic","8","A",5250,2.92,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.1
"797","Porsche","Macan","Truck",239,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4500,4.67,"3","HWFE","61","Tier 2 Cert Gasoline",35.6
"798","Porsche","Macan GTS","Truck",360,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4750,4.4,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.8
"799","Porsche","Macan S","Truck",340,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","R",4750,4.4,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.2
"800","Porsche","Panamera","Car",330,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","R",4500,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.1
"801","Porsche","Panamera 4 Executive","Car",330,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","R",4750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.4
"802","Porsche","Panamera 4S Executive","Car",440,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","R",4750,3.36,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.3
"803","Porsche","Panamera Turbo Executive","Car",550,"8","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","R",5000,3.15,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23
"804","Rolls Royce","Dawn","Car",563,"12","A","Automatic","8","R",6000,2.81,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",14.6
"805","Rolls Royce","Ghost","Car",624,"12","SA","Semi-Automatic","8","R",6000,2.81,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",14.3
"806","Rolls Royce","Ghost EWB","Car",563,"12","A","Automatic","8","R",6000,2.81,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",14.1
"807","Rolls Royce","Phantom","Car",563,"12","SA","Semi-Automatic","8","R",6000,2.81,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",14.3
"808","Rolls Royce","Wraith","Car",624,"12","A","Automatic","8","R",5500,2.81,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",15.1
"809","SUBARU","CROSSTREK","Both",152,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","7","F",3500,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",34.6
"810","SUBARU","CROSSTREK","Both",152,"4","CVT","Continuously Variable","1","F",3500,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",34.9
"811","SUBARU","CROSSTREK","Both",152,"4","M","Manual","6","F",3500,4.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",29
"812","SUBARU","FORESTER","Both",250,"4","CVT","Continuously Variable","1","F",4000,4.11,"3","HWFE","61","Tier 2 Cert Gasoline",38.6
"813","SUBARU","FORESTER","Both",170,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","6","F",3750,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",32.9
"814","SUBARU","FORESTER","Both",170,"4","M","Manual","6","F",3625,4.44,"3","HWFE","61","Tier 2 Cert Gasoline",40.2
"815","SUBARU","IMPREZA 4-Door","Car",152,"4","CVT","Continuously Variable","1","F",3375,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",37.6
"816","SUBARU","IMPREZA 4-Door","Car",152,"4","CVT","Continuously Variable","1","F",3500,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",35.4
"817","SUBARU","IMPREZA 4-Door","Car",152,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","7","F",3375,3.7,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",34.2
"818","SUBARU","IMPREZA 4-Door","Car",152,"4","M","Manual","5","F",3250,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",30.5
"819","SUBARU","IMPREZA 4-Door","Car",152,"4","M","Manual","5","F",3375,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",30.3
"820","SUBARU","IMPREZA 4-Door","Car",152,"4","M","Manual","5","F",3500,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",30
"821","SUBARU","LEGACY","Both",175,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","1","F",3875,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",33.6
"822","SUBARU","LEGACY","Both",256,"6","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","1","F",4000,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.9
"823","SUBARU","LEGACY","Both",175,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","6","F",3875,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",32.3
"824","SUBARU","OUTBACK","Both",175,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","1","F",4000,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",32.1
"825","SUBARU","OUTBACK","Both",256,"6","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","1","F",4250,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.7
"826","SUBARU","WRX","Both",268,"4","M","Manual","6","F",3625,4.11,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.8
"827","SUBARU","WRX","Both",268,"4","SCV","Selectable Continuously Variable (e.g. CVT with paddles)","8","F",3875,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.4
"828","SUBARU","WRX","Both",268,"4","M","Manual","6","F",3750,4.11,"3","HWFE","61","Tier 2 Cert Gasoline",37.8
"829","SUBARU","WRX STI","Car",305,"4","M","Manual","6","F",3750,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.6
"830","SUBARU","WRX STI","Car",305,"4","M","Manual","6","F",3875,3.9,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",20.5
"831","LEXUS","ES 300h","Car",154,"4","CVT","Continuously Variable","1","F",4000,3.54,"95","SC03","23","CARB Phase II Gasoline",39.2
"832","LEXUS","ES 300h","Car",154,"4","CVT","Continuously Variable","1","F",4000,3.54,"11","Cold CO","26","Cold CO Regular (Tier 2)",41.9
"833","LEXUS","ES 300h","Car",154,"4","CVT","Continuously Variable","1","F",4000,3.54,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",55.3
"834","LEXUS","ES 350","Car",268,"6","A","Automatic","6","F",3875,3.46,"35","California fuel 3-day exhaust","23","CARB Phase II Gasoline",25.9
"835","LEXUS","ES 350","Car",268,"6","A","Automatic","6","F",3875,3.46,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.3
"836","LEXUS","GS 200t F SPORT","Car",241,"4","A","Automatic","8","R",4250,3.13,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",26.3
"837","LEXUS","GS 350","Car",311,"6","A","Automatic","8","R",4000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25
"838","LEXUS","GS 350 AWD","Car",311,"6","A","Automatic","6","R",4250,3.77,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.2
"839","LEXUS","GS 350 F SPORT","Car",311,"6","A","Automatic","8","R",4250,2.94,"3","HWFE","61","Tier 2 Cert Gasoline",38.5
"840","LEXUS","GS 450h","Car",286,"6","CVT","Continuously Variable","1","R",4500,3.27,"95","SC03","61","Tier 2 Cert Gasoline",29.5
"841","LEXUS","GS 450h","Car",286,"6","CVT","Continuously Variable","1","R",4500,3.27,"11","Cold CO","27","Cold CO Premium (Tier 2)",30.2
"842","LEXUS","GX 460","Truck",301,"8","A","Automatic","6","R",5500,3.91,"90","US06","61","Tier 2 Cert Gasoline",17.1
"843","LEXUS","IS 200t","Car",241,"4","A","Automatic","8","R",4000,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.3
"844","LEXUS","LC 500","Car",471,"8","A","Automatic","10","R",4500,2.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.7
"845","LEXUS","LC 500h","Car",295,"6","CVT","Continuously Variable","1","R",4750,3.36,"95","SC03","61","Tier 2 Cert Gasoline",28
"846","LEXUS","LC 500h","Car",295,"6","CVT","Continuously Variable","1","R",4750,3.36,"11","Cold CO","27","Cold CO Premium (Tier 2)",26.8
"847","LEXUS","LX 570","Truck",383,"8","A","Automatic","8","R",6500,3.31,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",15.8
"848","LEXUS","NX 200t","Truck",235,"4","A","Automatic","6","F",4250,4.15,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.3
"849","LEXUS","NX 200t AWD","Truck",235,"4","A","Automatic","6","F",4250,4.15,"3","HWFE","61","Tier 2 Cert Gasoline",39.3
"850","LEXUS","NX 200t AWD F SPORT","Truck",235,"4","A","Automatic","6","F",4250,4.4,"3","HWFE","61","Tier 2 Cert Gasoline",36
"851","LEXUS","NX 200t AWD F SPORT","Truck",235,"4","A","Automatic","6","F",4250,4.4,"3","HWFE","61","Tier 2 Cert Gasoline",36.4
"852","LEXUS","NX 300h AWD","Truck",112,"4","CVT","Continuously Variable","1","F",4500,3.54,"3","HWFE","61","Tier 2 Cert Gasoline",43.5
"853","SCION","iM","Car",137,"4","M","Manual","6","F",3375,4.21,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",34.8
"854","SCION","iM","Car",137,"4","CVT","Continuously Variable","1","F",3375,5.05,"3","HWFE","61","Tier 2 Cert Gasoline",52.6
"855","TOYOTA","4RUNNER 2WD","Truck",270,"6","A","Automatic","5","R",4750,3.73,"90","US06","61","Tier 2 Cert Gasoline",19.7
"856","TOYOTA","4RUNNER 2WD","Truck",270,"6","A","Automatic","5","R",4750,3.73,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21
"857","TOYOTA","4RUNNER 4WD","Truck",270,"6","A","Automatic","5","R",5000,3.73,"3","HWFE","61","Tier 2 Cert Gasoline",29.7
"858","TOYOTA","4RUNNER 4WD","Truck",270,"6","A","Automatic","5","R",5000,3.73,"90","US06","61","Tier 2 Cert Gasoline",18.3
"859","TOYOTA","C-HR","Car",145,"4","CVT","Continuously Variable","1","F",3625,5.18,"95","SC03","61","Tier 2 Cert Gasoline",26.9
"860","TOYOTA","C-HR","Car",145,"4","CVT","Continuously Variable","1","F",3625,5.18,"11","Cold CO","26","Cold CO Regular (Tier 2)",28.9
"861","TOYOTA","CAMRY","Car",203,"4","A","Automatic","8","F",3500,2.8,"3","HWFE","61","Tier 2 Cert Gasoline",61.8
"862","TOYOTA","CAMRY","Car",301,"6","A","Automatic","8","F",3875,2.56,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.6
"863","TOYOTA","CAMRY HYBRID LE","Car",176,"4","CVT","Continuously Variable","1","F",3750,3.19,"95","SC03","61","Tier 2 Cert Gasoline",45.7
"864","TOYOTA","CAMRY HYBRID LE","Car",176,"4","CVT","Continuously Variable","1","F",3750,3.19,"11","Cold CO","26","Cold CO Regular (Tier 2)",45.7
"865","TOYOTA","CAMRY HYBRID LE","Car",176,"4","CVT","Continuously Variable","1","F",3750,3.19,"90","US06","61","Tier 2 Cert Gasoline",48.9
"866","TOYOTA","CAMRY HYBRID LE","Car",176,"4","CVT","Continuously Variable","1","F",3750,3.19,"11","Cold CO","26","Cold CO Regular (Tier 2)",46.8
"867","TOYOTA","CAMRY HYBRID XLE/SE","Car",176,"4","CVT","Continuously Variable","1","F",3875,3.19,"95","SC03","61","Tier 2 Cert Gasoline",41.6
"868","TOYOTA","CAMRY HYBRID XLE/SE","Car",176,"4","CVT","Continuously Variable","1","F",3875,3.19,"11","Cold CO","26","Cold CO Regular (Tier 2)",42.3
"869","TOYOTA","CAMRY LE/SE","Car",203,"4","A","Automatic","8","F",3625,2.8,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",36.2
"870","TOYOTA","CAMRY XLE/XSE","Car",206,"4","A","Automatic","8","F",3750,2.8,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",35.6
"871","TOYOTA","CAMRY XLE/XSE","Car",203,"4","A","Automatic","8","F",3625,2.8,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",37
"872","TOYOTA","CAMRY XSE","Car",301,"6","A","Automatic","8","F",3875,2.56,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",29.1
"873","TOYOTA","CAMRY XSE","Car",301,"6","A","Automatic","8","F",3875,2.56,"3","HWFE","61","Tier 2 Cert Gasoline",46.1
"874","TOYOTA","COROLLA","Car",132,"4","M","Manual","6","F",3125,4.21,"35","California fuel 3-day exhaust","23","CARB Phase II Gasoline",35.6
"875","TOYOTA","COROLLA","Car",132,"4","M","Manual","6","F",3125,4.21,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",36.7
"876","TOYOTA","COROLLA","Car",132,"4","CVT","Continuously Variable","1","F",3125,4.76,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",36.8
"877","TOYOTA","COROLLA LE ECO","Car",140,"4","CVT","Continuously Variable","1","F",3125,4.76,"3","HWFE","61","Tier 2 Cert Gasoline",58.6
"878","TOYOTA","LAND CRUISER WAGON 4WD","Truck",381,"8","A","Automatic","8","R",6000,3.31,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.2
"879","TOYOTA","PRIUS c","Car",72,"4","CVT","Continuously Variable","1","F",2875,3.19,"11","Cold CO","26","Cold CO Regular (Tier 2)",51.7
"880","TOYOTA","PRIUS c","Car",72,"4","CVT","Continuously Variable","1","F",2875,3.19,"95","SC03","61","Tier 2 Cert Gasoline",41.3
"881","TOYOTA","PRIUS c","Car",72,"4","CVT","Continuously Variable","1","F",2875,3.19,"95","SC03","61","Tier 2 Cert Gasoline",43.7
"882","TOYOTA","PRIUS c","Car",72,"4","CVT","Continuously Variable","1","F",2875,3.19,"11","Cold CO","26","Cold CO Regular (Tier 2)",52.3
"883","TOYOTA","RAV4","Truck",176,"4","A","Automatic","6","F",3750,3.82,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",30.1
"884","TOYOTA","RAV4 AWD","Truck",176,"4","A","Automatic","6","F",3875,4.07,"3","HWFE","61","Tier 2 Cert Gasoline",40.4
"885","TOYOTA","RAV4 HYBRID AWD","Truck",112,"4","CVT","Continuously Variable","1","F",4250,3.54,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",44.9
"886","TOYOTA","RAV4 Limited AWD","Truck",176,"4","A","Automatic","6","F",3875,4.07,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.9
"887","TOYOTA","SEQUOIA 2WD","Truck",381,"8","A","Automatic","6","R",6000,4.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.3
"888","TOYOTA","SEQUOIA 4WD","Truck",381,"8","A","Automatic","6","R",6500,4.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",15.6
"889","TOYOTA","SEQUOIA 4WD FFV","Truck",381,"8","A","Automatic","6","R",6500,4.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",15.6
"890","TOYOTA","SEQUOIA 4WD FFV","Truck",381,"8","A","Automatic","6","R",6500,4.3,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",11.3
"891","TOYOTA","TUNDRA 2WD","Truck",310,"8","A","Automatic","6","R",5500,3.91,"3","HWFE","61","Tier 2 Cert Gasoline",26.4
"892","TOYOTA","TUNDRA 2WD","Truck",381,"8","A","Automatic","6","R",5500,4.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.7
"893","TOYOTA","TUNDRA 2WD","Truck",381,"8","A","Automatic","6","R",6000,4.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16
"894","TOYOTA","TUNDRA 4WD","Truck",310,"8","A","Automatic","6","R",6000,3.91,"3","HWFE","61","Tier 2 Cert Gasoline",25.6
"895","TOYOTA","TUNDRA 4WD","Truck",381,"8","A","Automatic","6","R",6000,4.3,"3","HWFE","61","Tier 2 Cert Gasoline",22.7
"896","TOYOTA","TUNDRA 4WD FFV","Truck",381,"8","A","Automatic","6","R",6000,4.3,"3","HWFE","61","Tier 2 Cert Gasoline",22.9
"897","TOYOTA","TUNDRA 4WD FFV","Truck",381,"8","A","Automatic","6","R",6000,4.3,"21","Federal fuel 2-day exhaust (w/can load)","38","E85 (85% Ethanol 15% EPA Unleaded Gasoline)",11.4
"898","TOYOTA","YARIS","Car",106,"4","A","Automatic","4","F",2625,4.24,"3","HWFE","61","Tier 2 Cert Gasoline",50.3
"899","TOYOTA","YARIS","Car",106,"4","M","Manual","5","F",2625,3.72,"35","California fuel 3-day exhaust","23","CARB Phase II Gasoline",39.4
"900","TOYOTA","YARIS","Car",106,"4","M","Manual","5","F",2625,3.72,"3","HWFE","61","Tier 2 Cert Gasoline",53.3
"901","AUDI","A3","Car",186,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3750,3.13,"90","US06","61","Tier 2 Cert Gasoline",30.7
"902","AUDI","A3","Car",186,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3750,3.13,"11","Cold CO","27","Cold CO Premium (Tier 2)",28.1
"903","AUDI","A3","Car",186,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3500,3.13,"90","US06","61","Tier 2 Cert Gasoline",31.8
"904","AUDI","A3","Car",186,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3500,3.13,"11","Cold CO","27","Cold CO Premium (Tier 2)",28.5
"905","AUDI","A3 e-tron","Car",150,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3875,3.75,"11","Cold CO","27","Cold CO Premium (Tier 2)",32.7
"906","AUDI","A3 e-tron","Car",150,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3875,3.75,"3","HWFE","61","Tier 2 Cert Gasoline",53.3
"907","AUDI","A4","Car",252,"4","SA","Semi-Automatic","7","A",4000,4.27,"90","US06","61","Tier 2 Cert Gasoline",30.6
"908","AUDI","A4","Car",252,"4","SA","Semi-Automatic","7","A",4250,4.27,"90","US06","61","Tier 2 Cert Gasoline",29
"909","AUDI","A4","Car",252,"4","SA","Semi-Automatic","7","A",4250,4.27,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.1
"910","AUDI","A4","Both",252,"4","M","Manual","6","A",3875,3.56,"95","SC03","61","Tier 2 Cert Gasoline",25.9
"911","AUDI","A4","Both",252,"4","M","Manual","6","A",3875,3.56,"11","Cold CO","27","Cold CO Premium (Tier 2)",24.6
"912","AUDI","A4 Allroad","Car",252,"4","SA","Semi-Automatic","7","A",4250,4.01,"90","US06","61","Tier 2 Cert Gasoline",27.4
"913","AUDI","A4 Allroad","Car",252,"4","SA","Semi-Automatic","7","A",4250,4.01,"11","Cold CO","27","Cold CO Premium (Tier 2)",22.7
"914","AUDI","A4 ultra","Both",190,"4","SA","Semi-Automatic","7","F",3750,4.23,"95","SC03","61","Tier 2 Cert Gasoline",31
"915","AUDI","A4 ultra","Both",190,"4","SA","Semi-Automatic","7","F",3750,4.23,"11","Cold CO","27","Cold CO Premium (Tier 2)",27.4
"916","AUDI","A6","Car",340,"6","SA","Semi-Automatic","8","F",4500,2.85,"3","HWFE","61","Tier 2 Cert Gasoline",41
"917","AUDI","A6","Car",340,"6","SA","Semi-Automatic","8","F",4750,2.85,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.2
"918","AUDI","A8","Car",333,"6","SA","Semi-Automatic","8","F",4750,3.2,"95","SC03","61","Tier 2 Cert Gasoline",20.5
"919","AUDI","A8","Car",333,"6","SA","Semi-Automatic","8","F",4750,3.2,"11","Cold CO","27","Cold CO Premium (Tier 2)",19.9
"920","AUDI","A8","Car",435,"8","A","Automatic","8","A",5000,3.2,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.2
"921","AUDI","A8","Car",435,"8","A","Automatic","8","A",5000,3.2,"11","Cold CO","27","Cold CO Premium (Tier 2)",15.7
"922","AUDI","Audi A3","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3875,3.44,"90","US06","61","Tier 2 Cert Gasoline",27.3
"923","AUDI","Audi A3","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3875,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.6
"924","AUDI","Audi A3","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3750,3.44,"95","SC03","61","Tier 2 Cert Gasoline",24.6
"925","AUDI","Audi A3","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3750,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",24.9
"926","AUDI","Audi A3","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","A",3625,3.44,"3","HWFE","61","Tier 2 Cert Gasoline",45.3
"927","AUDI","Audi A6","Car",252,"4","SA","Semi-Automatic","7","F",4250,4.41,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",32.5
"928","AUDI","Audi A6","Car",252,"4","SA","Semi-Automatic","8","F",4250,3.08,"3","HWFE","61","Tier 2 Cert Gasoline",44.9
"929","AUDI","Audi TT","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3625,3.44,"95","SC03","61","Tier 2 Cert Gasoline",24.5
"930","AUDI","Audi TT","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3625,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",24.1
"931","AUDI","Audi TT","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",29.2
"932","AUDI","Audi TT","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",24.2
"933","AUDI","Q3","Car",200,"4","SA","Semi-Automatic","6","A",4000,3.45,"11","Cold CO","27","Cold CO Premium (Tier 2)",19.6
"934","AUDI","Q3","Car",200,"4","SA","Semi-Automatic","6","A",4000,3.45,"95","SC03","61","Tier 2 Cert Gasoline",22.5
"935","AUDI","Q3","Car",200,"4","SA","Semi-Automatic","6","A",3875,3.45,"11","Cold CO","27","Cold CO Premium (Tier 2)",21.9
"936","AUDI","Q3","Car",200,"4","SA","Semi-Automatic","6","A",3875,3.45,"95","SC03","61","Tier 2 Cert Gasoline",23.2
"937","AUDI","Q5","Both",252,"4","SA","Semi-Automatic","7","F",4500,5.3,"90","US06","61","Tier 2 Cert Gasoline",25.1
"938","AUDI","Q5","Both",252,"4","SA","Semi-Automatic","7","F",4500,5.3,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.2
"939","AUDI","Q7","Both",252,"4","SA","Semi-Automatic","8","A",5000,3.76,"95","SC03","61","Tier 2 Cert Gasoline",22.7
"940","AUDI","Q7","Both",252,"4","SA","Semi-Automatic","8","A",5000,3.76,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",24.5
"941","AUDI","Q7","Both",252,"4","SA","Semi-Automatic","8","A",5000,3.76,"11","Cold CO","27","Cold CO Premium (Tier 2)",18.9
"942","AUDI","Q7","Truck",333,"6","SA","Semi-Automatic","8","F",5250,3.2,"3","HWFE","61","Tier 2 Cert Gasoline",35.2
"943","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.8
"944","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.94,"11","Cold CO","27","Cold CO Premium (Tier 2)",14.1
"945","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.8
"946","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.94,"11","Cold CO","27","Cold CO Premium (Tier 2)",15
"947","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4250,3.94,"11","Cold CO","27","Cold CO Premium (Tier 2)",13.5
"948","AUDI","R8","Car",610,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4250,3.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.1
"949","AUDI","R8","Car",540,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4250,3.59,"3","HWFE","61","Tier 2 Cert Gasoline",31.5
"950","AUDI","R8","Car",540,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4250,3.59,"11","Cold CO","27","Cold CO Premium (Tier 2)",15.1
"951","AUDI","R8","Car",540,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.59,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",17.3
"952","AUDI","R8","Car",540,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.59,"11","Cold CO","27","Cold CO Premium (Tier 2)",14.7
